activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
11842,5034,92,Page Visit,2024-03-15T11:00:00,linkedin
11843,6335,166,Form Fill,2024-12-26T07:06:00,google
11844,5473,176,Form Fill,2023-01-28T03:51:00,twitter
11845,5179,78,Webinar Registration,2023-04-19T19:41:00,
11846,5343,172,Webinar Registration,2030-03-15T14:30:00,
11847,7619,19,Page Visit,2024-04-21T19:38:00,referral
11848,446,198,Page Visit,2024-09-28T15:46:00,twitter
11849,3672,55,Email Click,2020-05-22T08:16:00,
11850,5518,176,Email Open,2023-01-27T12:02:00,
11851,5450,2,Email Click,2021-12-30T05:41:00,
11852,3610,157,,2023-11-07T22:53:00,
11853,7455,80,Form Fill,2021-04-30T03:01:00,direct
11854,140,137,Email Open,2023-07-28T15:10:00,
11855,2187,26,Email Bounce,2020-06-26T22:04:00,
11856,4724,149,Email Open,2023-06-01T02:32:00,
11857,643,99,Content Download,2020-03-16T03:03:00,
11858,967,164,Content Download,2022-08-11T20:52:00,
11859,1426,82,Email Open,2020-09-11T07:55:00,
11860,5538,124,Webinar Registration,2024-11-12T23:48:00,
11861,6637,84,Email Open,2024-06-19T18:53:00,
11862,4726,121,Ad Click,2021-06-25T12:02:00,
11863,3422,146,Webinar Attended,2022-08-31T09:12:00,
11864,1622,170,Form Fill,2020-06-13T22:20:00,
11865,3659,100,Email Open,2024-10-25T19:29:00,
11866,717,57,Email Open,2024-12-09T00:12:00,
11867,7568,151,Email Open,2021-08-11T06:35:00,
11868,3305,63,Unsubscribe,2021-04-06T06:35:00,
11869,5246,151,Unsubscribe,2021-08-23T09:38:00,
11870,1665,173,Unsubscribe,2024-10-19T17:25:00,
11871,5224,109,Form Fill,2020-05-30T11:27:00,facebook
11872,5436,14,Unsubscribe,2024-10-15T00:06:00,
11873,5094,91,Form Fill,2023-01-15T22:29:00,direct
11874,4633,126,,2021-12-19T14:57:00,
11875,4483,105,Email Open,2020-09-06T09:31:00,
11876,1791,194,Email Open,2020-06-07T12:24:00,
11877,3209,128,Form Fill,2024-07-18T22:11:00,
11878,2346,125,Content Download,2024-04-17T20:32:00,
11879,1718,122,Email Open,2021-12-21T14:18:00,
11880,3270,127,Email Open,2022-08-11T02:09:00,
11881,7798,46,Form Fill,2023-06-27T05:46:00,linkedin
11882,992,27,Page Visit,2021-01-16T21:34:00,
11883,2312,194,Unsubscribe,2020-06-05T21:23:00,
11884,1413,19,Ad Click,2024-03-02T03:06:00,direct
11885,5597,167,Content Download,2020-12-10T20:37:00,
11886,4152,82,Email Open,2020-09-08T04:42:00,
11887,210,106,Content Download,2024-10-25T22:12:00,
11888,4974,132,Page Visit,2023-08-27T21:35:00,referral
11889,6356,104,Email Open,2021-12-06T09:12:00,
11890,66,58,Content Download,2023-05-26T04:18:00,
11891,2564,49,Email Click,2022-08-10T00:45:00,
11892,707,114,Webinar Registration,2021-02-22T12:46:00,
11893,6037,85,Webinar Registration,2023-07-03T03:46:00,
11894,978,199,Unsubscribe,2024-10-03T09:34:00,
11895,6513,62,Page Visit,2020-05-18T18:50:00,google
11896,167,65,Email Bounce,2024-12-18T20:17:00,
11897,4748,127,Email Open,2022-08-04T02:44:00,
11898,4776,59,Content Download,2020-04-07T10:52:00,
11899,2769,157,Content Download,2024-01-08T07:18:00,
11900,2570,18,Email Open,2024-07-05T16:03:00,
11901,3433,146,Webinar Registration,2022-09-20T12:55:00,
11902,384,83,Email Open,2023-05-24T16:34:00,
11903,5855,40,Email Click,2022-04-23T01:25:00,
11904,945,38,Ad Click,2024-06-15T19:45:00,facebook
11905,4250,143,Form Fill,2023-09-11T02:15:00,twitter
11906,7940,72,Unsubscribe,2022-02-02T23:05:00,
11907,229,142,Page Visit,2024-03-20T11:50:00,twitter
11908,4981,150,Email Open,2023-05-26T13:05:00,
11909,7681,124,Webinar Registration,2024-10-05T15:01:00,
11910,4575,53,Email Open,2021-05-10T10:49:00,
11911,7047,149,Webinar Attended,2023-06-03T15:30:00,
11912,4941,67,Email Click,2024-03-28T00:18:00,
11913,2928,190,Email Open,2024-10-17T00:33:00,
11914,6098,164,Email Open,2022-08-30T15:48:00,
11915,2108,192,Ad Click,2021-02-03T20:52:00,facebook
11916,6925,156,Email Click,2020-07-23T04:38:00,
11917,5746,181,Email Bounce,2021-04-24T14:21:00,
11918,6975,97,Webinar Attended,2020-01-21T14:46:00,
11919,5838,76,Content Download,2021-04-08T12:07:00,
11920,6198,140,Email Open,2021-10-11T13:57:00,
11921,3940,60,Email Click,2022-03-29T12:36:00,
11922,423,91,Email Open,2023-01-03T10:25:00,
11923,5294,145,Email Open,2023-07-10T09:31:00,
11924,7831,142,Email Open,2024-02-24T09:47:00,
11925,2648,133,Email Open,2020-02-29T06:57:00,
11926,2257,126,Email Open,2021-12-09T09:08:00,
11927,3623,39,Webinar Attended,2022-11-06T11:00:00,
11928,6228,146,Webinar Attended,2022-08-20T00:43:00,
11929,7543,149,Unsubscribe,2023-07-22T13:15:00,
11930,2067,46,Webinar Attended,2023-05-25T08:09:00,
11931,6842,178,Webinar Registration,2023-07-13T07:43:00,
11932,7845,45,Email Open,2021-06-10T20:06:00,
11933,6822,23,Content Download,2021-07-20T07:54:00,
11934,3998,159,Webinar Attended,2020-10-30T04:52:00,
11935,2152,,Unsubscribe,2022-05-17T03:28:00,
11936,5343,,Email Click,2022-05-03T15:46:00,
11937,5311,135,Content Download,2023-11-29T01:36:00,
11938,6922,,Email Open,2020-02-19T19:20:00,
11939,2829,138,Form Fill,2021-08-27T21:51:00,
11940,3806,152,Webinar Registration,2023-01-26T06:21:00,
11941,3754,80,Webinar Attended,2021-05-09T22:13:00,
11942,2153,110,Email Click,2022-02-26T14:51:00,
11943,5359,82,Ad Click,2020-08-14T15:08:00,google
11944,4746,2,Form Fill,2022-02-12T20:23:00,
11945,4869,183,Email Open,2024-03-31T05:46:00,
11946,1411,49,Form Fill,2022-08-08T17:20:00,direct
11947,783,25,Email Open,2022-07-23T21:40:00,
11948,6346,,Form Fill,2023-10-14T15:51:00,linkedin
11949,5797,48,Form Fill,2024-05-16T06:55:00,google
11950,5484,124,Webinar Attended,2024-09-21T12:29:00,
11951,601,158,Ad Click,2024-06-19T02:41:00,referral
11952,5609,76,Email Open,2021-05-28T07:56:00,
11953,7510,103,Form Fill,2024-03-21T08:08:00,
11954,1765,82,Email Open,2020-09-13T18:46:00,
11955,5168,170,Email Open,2020-05-15T20:20:00,
11956,7489,150,Page Visit,2023-06-20T18:30:00,twitter
11957,6808,22,Page Visit,2023-11-04T20:06:00,twitter
11958,1532,152,Form Fill,2023-02-14T03:01:00,facebook
11959,1351,102,Form Fill,2024-05-18T23:09:00,twitter
11960,7194,86,Form Fill,2023-08-26T12:51:00,
11961,2975,18,Email Open,2024-07-05T13:25:00,
11962,2539,190,Email Bounce,2024-10-18T17:37:00,
11963,5242,30,Form Fill,2023-09-30T03:12:00,linkedin
11964,7549,185,Form Fill,2021-09-30T00:31:00,google
11965,5871,176,Email Click,2023-02-24T12:02:00,
11966,3251,126,Content Download,2021-12-26T17:54:00,
11967,6475,55,Email Open,2020-05-15T19:49:00,
11968,7818,17,Form Fill,2020-12-30T01:18:00,direct
11969,4407,3,Page Visit,2024-05-07T02:02:00,linkedin
11970,6878,171,Email Bounce,2020-03-19T11:42:00,
11971,3617,,Email Open,2024-11-26T13:23:00,
11972,1765,104,Email Click,2021-12-10T12:36:00,
11973,7072,139,Email Click,2022-08-09T12:29:00,
11974,181,191,Page Visit,2024-07-25T16:28:00,direct
11975,5008,149,Email Click,2023-07-04T08:30:00,
11976,3242,,Webinar Registration,2021-11-07T18:12:00,
11977,7362,97,Email Open,2020-01-24T11:28:00,
11978,5657,56,,2023-07-11T13:29:00,
11979,3792,42,Email Click,2023-11-13T00:40:00,
11980,4166,95,Email Bounce,2021-04-17T23:51:00,
11981,6075,87,Webinar Registration,2024-06-22T08:58:00,
11982,2460,162,Email Click,2020-10-16T23:01:00,
11983,7243,169,Content Download,2024-01-13T07:29:00,
11984,2474,190,,2024-10-26T21:50:00,
11985,5982,88,Content Download,2021-07-10T21:54:00,
11986,1719,59,Email Open,2020-04-08T06:04:00,
11987,544,26,Email Open,2020-06-19T09:19:00,
11988,909,165,Email Open,2022-05-16T08:15:00,
11989,1137,32,Email Open,2024-07-26T11:58:00,
11990,4887,189,Email Open,2024-02-16T08:43:00,
11991,7933,22,Email Click,2023-11-28T15:29:00,
11992,7424,155,Form Fill,2024-10-05T21:28:00,facebook
11993,5872,146,,2022-09-13T00:36:00,
11994,7841,35,Email Click,2024-06-28T12:00:00,
11995,5590,,Form Fill,2024-09-18T18:10:00,twitter
11996,3943,152,Page Visit,2023-02-15T13:38:00,twitter
11997,3190,42,Page Visit,2023-10-09T22:36:00,referral
11998,3552,114,Email Open,2021-02-27T18:58:00,
11999,2304,84,Webinar Registration,2024-05-27T11:16:00,
12000,6473,112,Email Open,2024-01-29T06:06:00,
12001,7320,159,Content Download,2020-08-09T01:17:00,
12002,5410,173,Page Visit,2024-10-16T00:21:00,
12003,179,80,Email Open,2021-05-11T21:14:00,
12004,846,134,Webinar Registration,2022-07-16T10:10:00,
12005,4492,76,Email Click,2021-05-24T18:03:00,
12006,1968,193,Email Click,2022-08-30T13:39:00,
12007,2007,187,Content Download,2020-08-13T12:58:00,
12008,6318,191,Email Open,2024-07-19T20:51:00,
12009,1150,107,Content Download,2021-08-07T14:25:00,
12010,2423,47,Email Open,2022-04-17T11:54:00,
12011,274,135,Page Visit,2023-10-21T20:49:00,facebook
12012,4229,,Email Open,2023-06-05T05:27:00,
12013,2418,52,Content Download,2023-12-10T16:22:00,
12014,7544,,Email Open,2023-06-02T10:16:00,
12015,7174,,Content Download,2020-10-03T12:13:00,
12016,6976,,Email Click,2023-12-20T06:04:00,
12017,2376,197,Email Open,2021-07-19T19:37:00,
12018,7499,56,Email Open,2023-07-11T16:45:00,
12019,1907,107,Unsubscribe,2021-07-30T03:17:00,
12020,594,131,Email Open,2020-11-27T19:13:00,
12021,4568,142,Content Download,2024-02-22T01:03:00,
12022,6282,168,Ad Click,2022-04-26T01:34:00,facebook
12023,387,42,Webinar Attended,2023-10-29T01:24:00,
12024,1892,154,Form Fill,2023-11-29T00:39:00,google
12025,52,125,Form Fill,2024-06-08T02:44:00,twitter
12026,1590,128,Webinar Attended,2024-06-20T12:07:00,
12027,1292,146,Page Visit,2022-08-12T21:08:00,facebook
12028,1558,186,Email Open,2024-12-22T00:00:00,
12029,3468,60,,2022-04-09T18:42:00,
12030,2398,184,Email Click,2021-09-12T23:31:00,
12031,3184,198,Content Download,2024-09-14T05:10:00,
12032,6077,165,Webinar Attended,2022-04-25T00:37:00,
12033,3566,40,Webinar Attended,2022-04-10T15:49:00,
12034,7805,68,Email Click,2024-08-15T18:13:00,
12035,6577,194,Email Open,2030-03-15T14:30:00,
12036,4293,147,Email Open,2021-12-15T19:34:00,
12037,3837,190,Email Open,2024-10-27T18:27:00,
12038,6391,91,Ad Click,2022-12-27T16:18:00,facebook
12039,3724,98,Form Fill,2020-11-02T08:57:00,direct
12040,6740,158,Email Open,2024-07-31T11:09:00,
12041,6527,107,Ad Click,2021-09-02T10:17:00,facebook
12042,3468,16,Email Open,2021-11-27T12:18:00,
12043,342,156,Page Visit,2020-07-12T01:47:00,
12044,264,63,Email Click,2021-03-26T21:51:00,
12045,7167,169,Email Open,2024-02-20T12:29:00,
12046,5135,56,Email Click,2023-06-24T17:24:00,
12047,5090,,Content Download,2023-06-06T13:35:00,
12048,170,200,Email Open,2022-10-16T01:11:00,
12049,1835,65,Email Bounce,2024-12-30T21:53:00,
12050,7456,91,Form Fill,2023-01-04T23:04:00,google
12051,1332,77,Page Visit,2020-04-05T01:11:00,
12052,7742,120,Page Visit,2023-03-13T04:18:00,facebook
12053,7505,180,Webinar Registration,2021-01-06T01:35:00,
12054,3243,23,Webinar Registration,2021-07-04T07:27:00,
12055,1042,81,Ad Click,2024-07-22T08:06:00,facebook
12056,7934,171,Webinar Attended,2020-03-11T07:46:00,
12057,5603,130,Email Open,2022-08-19T15:42:00,
12058,4865,,Email Open,2023-11-18T15:31:00,
12059,1565,177,Page Visit,2023-11-14T19:35:00,linkedin
12060,4019,113,Email Open,2024-09-13T19:17:00,
12061,2658,160,Email Open,2021-01-14T00:27:00,
12062,5839,160,Page Visit,2021-04-17T09:32:00,linkedin
12063,1415,14,Page Visit,2024-08-24T17:25:00,referral
12064,4566,126,Email Open,2021-12-14T18:45:00,
12065,2866,55,Form Fill,2020-05-27T07:14:00,
12066,5980,61,Email Open,2024-07-01T20:14:00,
12067,1764,187,Page Visit,2030-03-15T14:30:00,google
12068,3092,141,Page Visit,2022-11-29T20:09:00,referral
12069,6707,163,Email Open,2022-01-02T15:57:00,
12070,559,35,Email Open,2030-03-15T14:30:00,
12071,2666,17,Email Open,2020-12-21T00:17:00,
12072,7632,,Email Open,2022-03-22T02:27:00,
12073,6647,84,Content Download,2024-05-28T20:58:00,
12074,2083,82,Webinar Attended,2020-09-15T01:27:00,
12075,1969,48,Email Click,2024-04-20T23:14:00,
12076,1209,120,Email Click,2023-03-10T16:32:00,
12077,4448,78,Webinar Registration,2023-04-14T18:15:00,
12078,738,159,Page Visit,2020-11-15T02:45:00,direct
12079,2840,84,Form Fill,2024-06-04T12:07:00,google
12080,3289,179,Ad Click,2020-06-02T17:57:00,
12081,6921,51,Ad Click,2021-10-03T08:55:00,direct
12082,7230,42,Email Open,2023-12-25T17:29:00,
12083,121,148,Email Open,2022-03-18T03:43:00,
12084,3598,15,Form Fill,2022-04-06T10:27:00,
12085,1479,40,Email Open,2022-04-08T21:58:00,
12086,6075,144,Page Visit,2022-03-14T20:00:00,direct
12087,7232,63,Email Open,2021-03-30T09:04:00,
12088,3854,54,Email Open,2022-12-03T12:14:00,
12089,5087,43,Webinar Registration,2024-03-05T00:58:00,
12090,7627,35,Email Open,2024-06-30T14:57:00,
12091,6513,38,,2024-06-19T14:25:00,
12092,4370,14,Email Open,2024-10-24T23:35:00,
12093,1696,45,Email Open,2021-07-13T13:01:00,
12094,1039,104,Email Open,2021-12-20T15:08:00,
12095,2835,59,Form Fill,2020-04-06T05:22:00,linkedin
12096,7523,122,Email Open,2021-11-14T12:31:00,
12097,835,55,Content Download,2020-05-02T09:57:00,
12098,5636,90,Email Open,2024-04-20T14:56:00,
12099,7997,145,,2023-10-17T06:12:00,
12100,4227,153,Email Open,2023-05-30T04:38:00,
12101,1873,6,Email Open,2024-04-16T21:58:00,
12102,1995,2,Page Visit,2022-02-02T04:51:00,direct
12103,3754,129,Email Open,2023-11-01T04:29:00,
12104,2489,156,,2020-07-28T05:58:00,
12105,649,112,Form Fill,2023-11-25T16:30:00,direct
12106,210,86,Email Open,2023-11-03T19:44:00,
12107,5737,164,Webinar Attended,2022-08-25T00:00:00,
12108,3676,175,,2021-11-17T19:50:00,
12109,2282,79,Email Open,2022-02-15T20:39:00,
12110,6003,155,Email Open,2024-10-01T22:47:00,
12111,1244,193,Form Fill,2022-08-31T19:04:00,referral
12112,2093,1,Email Open,2022-11-24T11:01:00,
12113,56,151,Email Open,2021-09-08T17:53:00,
12114,6579,31,Email Open,2022-09-21T01:58:00,
12115,5630,82,Email Click,2020-09-09T02:43:00,
12116,501,87,Webinar Registration,2024-06-18T01:16:00,
12117,4538,125,Email Bounce,2024-05-22T21:50:00,
12118,7609,80,Email Click,2021-05-01T04:46:00,
12119,3276,56,Webinar Registration,2023-06-29T18:36:00,
12120,4162,3,Email Open,2024-06-22T04:45:00,
12121,1000,105,Email Open,2020-08-28T16:46:00,
12122,3231,114,Email Open,2021-03-05T02:47:00,
12123,2267,35,Email Open,2024-06-07T22:37:00,
12124,3307,,Email Bounce,2024-05-25T00:25:00,
12125,539,15,Email Open,2022-05-25T15:39:00,
12126,5653,153,Email Open,2023-05-29T10:31:00,
12127,7032,103,Ad Click,2024-04-04T17:29:00,referral
12128,6488,110,Email Open,2022-03-17T11:27:00,
12129,7911,17,Unsubscribe,2021-01-14T02:04:00,
12130,5488,,Form Fill,2024-05-10T09:57:00,direct
12131,3046,8,Email Bounce,2020-08-02T23:23:00,
12132,4665,172,Form Fill,2021-12-26T22:30:00,referral
12133,1852,68,Email Open,2024-10-22T18:47:00,
12134,1885,33,Email Click,2020-10-19T18:59:00,
12135,2912,160,Form Fill,2021-02-09T08:01:00,referral
12136,7856,52,Content Download,2024-02-08T18:22:00,
12137,1710,16,Webinar Registration,2021-11-23T10:17:00,
12138,4116,179,Webinar Attended,2020-06-11T06:12:00,
12139,7151,200,Email Click,2022-10-17T04:26:00,
12140,4470,156,Email Click,2020-07-21T21:48:00,
12141,1471,18,Form Fill,2024-07-03T23:13:00,google
12142,5540,86,Page Visit,2023-09-03T01:38:00,
12143,927,96,Unsubscribe,2024-09-10T16:45:00,
12144,383,172,Content Download,2021-12-28T11:54:00,
12145,2339,135,Email Open,2023-11-13T03:20:00,
12146,2979,140,Ad Click,2021-10-12T03:42:00,linkedin
12147,6342,154,,2023-11-22T06:55:00,
12148,2407,58,Ad Click,2023-05-16T17:22:00,direct
12149,2704,18,Form Fill,2024-07-13T11:47:00,direct
12150,5441,85,Form Fill,2023-09-09T01:27:00,linkedin
12151,3008,85,Content Download,2023-08-10T07:52:00,
12152,4315,24,Email Open,2024-12-15T00:00:00,
12153,5470,60,Email Open,2022-03-22T06:01:00,
12154,397,140,Webinar Attended,2021-10-23T03:55:00,
12155,5940,35,Unsubscribe,2024-06-16T18:35:00,
12156,7848,100,Email Open,2024-11-07T20:47:00,
12157,1994,91,Form Fill,2023-01-15T16:16:00,facebook
12158,6862,160,Form Fill,2021-01-14T21:54:00,google
12159,4999,189,Email Open,2024-03-24T02:27:00,
12160,6811,24,Content Download,2024-12-02T00:00:00,
12161,2533,,Ad Click,2023-07-04T13:51:00,facebook
12162,2689,146,Webinar Registration,2022-09-03T22:48:00,
12163,7677,,Form Fill,2021-09-12T15:24:00,facebook
12164,509,67,Webinar Registration,2024-05-23T11:43:00,
12165,4920,66,Page Visit,2030-03-15T14:30:00,google
12166,3522,167,Email Open,2020-12-08T20:25:00,
12167,5625,58,Content Download,2023-05-23T00:18:00,
12168,996,13,Email Open,2024-05-21T12:50:00,
12169,7113,179,Form Fill,2020-05-31T16:11:00,referral
12170,6372,32,Form Fill,2024-08-03T10:57:00,linkedin
12171,1992,172,Email Open,2021-12-12T19:08:00,
12172,380,62,Form Fill,2020-05-11T18:13:00,
12173,1936,52,Page Visit,2023-12-27T22:01:00,
12174,3949,157,Form Fill,2023-12-15T03:17:00,direct
12175,1798,,Email Click,2020-05-27T21:38:00,
12176,7888,110,Unsubscribe,2022-03-12T02:18:00,
12177,3542,145,Ad Click,2023-08-20T03:47:00,
12178,6211,80,Form Fill,2021-05-02T19:16:00,
12179,286,160,Email Open,2021-03-09T14:14:00,
12180,3739,,Email Open,2023-07-21T21:44:00,
12181,1822,72,Webinar Attended,2022-02-02T02:12:00,
12182,219,34,Email Open,2021-10-23T19:18:00,
12183,3591,19,Ad Click,2024-04-18T09:04:00,twitter
12184,7201,114,Form Fill,2021-03-04T14:44:00,google
12185,1751,74,Email Open,2021-04-08T23:51:00,
12186,5457,180,Ad Click,2021-01-17T17:39:00,
12187,5933,126,Email Click,2021-12-21T02:48:00,
12188,5042,33,Webinar Registration,2020-10-18T00:39:00,
12189,3333,160,Email Bounce,2021-02-09T13:14:00,
12190,1852,191,Email Click,2024-09-15T15:27:00,
12191,6409,157,Email Click,2030-03-15T14:30:00,
12192,6742,8,Email Click,2020-08-15T07:33:00,
12193,2210,137,Form Fill,2023-07-20T20:09:00,referral
12194,3802,72,Form Fill,2022-02-02T15:09:00,referral
12195,4281,69,Webinar Registration,2023-04-27T20:15:00,
12196,1608,,Webinar Attended,2023-11-14T13:56:00,
12197,3474,112,Email Open,2023-12-13T03:57:00,
12198,4085,182,Content Download,2024-05-30T00:06:00,
12199,1718,200,Email Open,2022-10-07T19:50:00,
12200,229,29,Ad Click,2022-06-03T14:21:00,
12201,6136,26,Content Download,2020-07-10T09:35:00,
12202,5101,178,Email Click,2023-09-12T15:34:00,
12203,1515,14,Ad Click,2024-09-13T23:58:00,linkedin
12204,6342,189,Email Bounce,2024-04-02T04:06:00,
12205,5604,17,Content Download,2020-12-28T22:59:00,
12206,7325,11,Form Fill,2023-06-02T23:32:00,referral
12207,459,86,Email Click,2023-10-31T13:14:00,
12208,69,62,Webinar Attended,2020-05-20T08:14:00,
12209,646,5,Email Open,2023-05-29T09:27:00,
12210,4424,192,Email Click,2021-02-02T00:06:00,
12211,8,75,Ad Click,2023-08-26T04:58:00,linkedin
12212,1662,88,Content Download,2021-07-29T09:51:00,
12213,4296,59,Content Download,2020-03-29T12:47:00,
12214,6802,20,Webinar Registration,2023-11-15T21:45:00,
12215,5404,134,Ad Click,2022-07-14T17:09:00,direct
12216,1404,84,Page Visit,2024-06-11T13:28:00,referral
12217,4708,96,Form Fill,2024-08-31T17:29:00,
12218,4363,189,Form Fill,2024-04-24T09:15:00,direct
12219,5863,188,Content Download,2022-03-10T23:59:00,
12220,1715,168,Email Open,2022-05-17T13:10:00,
12221,5102,5,Content Download,2023-05-24T15:56:00,
12222,6981,80,Form Fill,2021-05-02T11:14:00,google
12223,2009,121,Webinar Attended,2021-06-14T20:14:00,
12224,2412,91,Email Open,2023-01-08T23:34:00,
12225,3098,80,Ad Click,2021-05-05T09:59:00,google
12226,2614,113,Ad Click,2024-09-28T14:43:00,
12227,391,78,Content Download,2023-04-14T16:39:00,
12228,6261,125,Ad Click,2024-05-29T01:38:00,
12229,1226,36,Webinar Registration,2020-02-14T20:26:00,
12230,5226,150,Ad Click,2023-07-05T18:07:00,google
12231,4518,178,Email Click,2023-07-22T14:31:00,
12232,4512,128,Webinar Attended,2024-05-13T02:57:00,
12233,1555,132,Webinar Registration,2023-09-05T14:05:00,
12234,6527,119,Email Open,2020-03-31T14:47:00,
12235,4180,,Page Visit,2023-02-05T11:45:00,twitter
12236,6310,119,Email Open,2020-04-17T13:34:00,
12237,7502,137,Form Fill,2023-07-30T08:50:00,referral
12238,1341,100,Ad Click,2024-10-29T00:15:00,linkedin
12239,1838,124,Email Open,2024-09-19T21:50:00,
12240,7946,150,Content Download,2023-07-12T05:23:00,
12241,1740,148,Email Open,2022-04-11T12:24:00,
12242,7625,51,Ad Click,2021-10-20T09:04:00,direct
12243,6836,111,Email Click,2022-11-27T11:52:00,
12244,7023,158,Form Fill,2024-05-23T09:49:00,facebook
12245,1302,66,Webinar Registration,2024-12-28T13:46:00,
12246,635,93,Unsubscribe,2024-11-05T21:10:00,
12247,3719,45,Email Open,2021-06-28T23:28:00,
12248,2870,40,Ad Click,2022-04-19T05:13:00,linkedin
12249,3435,161,Form Fill,2020-06-02T11:39:00,facebook
12250,5095,77,Page Visit,2020-04-05T04:56:00,linkedin
12251,5908,29,Page Visit,2022-05-09T01:05:00,google
12252,7867,136,Content Download,2024-07-25T18:23:00,
12253,4924,2,Email Bounce,2022-02-19T04:35:00,
12254,4384,85,Email Open,2023-08-10T10:37:00,
12255,7566,165,Email Open,2022-05-13T13:05:00,
12256,1518,181,Email Bounce,2021-04-15T16:47:00,
12257,7968,103,Email Bounce,2024-04-03T04:25:00,
12258,2885,150,Email Open,2023-06-25T23:06:00,
12259,3035,7,Content Download,2021-03-28T18:55:00,
